Keuwl Accelerometer Data File
2016-06-30 22-03-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
7.5655127,-2.232158,3.535049,10.238708,11.059397,22.211809,122.269798
7.5680323,-2.294429,3.508704,10.365645,11.181324,22.020473,123.181671
7.5705333,-2.229763,3.436853,10.341695,11.123599,21.610712,122.974724
7.5730410,-2.232158,3.379373,10.403965,11.164460,21.269810,123.445740
7.5755577,-2.169888,3.422483,10.418335,11.178707,21.254356,122.375099
7.5780931,-2.181863,3.477569,10.459051,11.235914,21.430899,122.104591
7.5806022,-2.088457,3.475173,10.377620,11.141521,21.340126,121.004387
7.5831275,-2.069297,3.436853,10.389595,11.137218,21.113029,121.051750
7.5856571,-2.016607,3.369793,10.353670,11.073422,20.771566,120.897835
7.5881786,-2.081272,3.333867,10.377620,11.096908,20.742552,121.975777
7.5907135,-1.930386,3.391348,10.377620,11.087048,20.607590,119.648926
7.5932431,-1.848955,3.314707,10.300980,10.977983,20.226896,119.152931
7.5957603,-1.796265,3.276387,10.389595,11.041059,19.780451,118.733566
7.5982790,-1.662144,3.264412,10.394385,11.020996,19.413580,116.983871
7.6007972,-1.669329,3.202141,10.423125,11.030952,19.108912,117.533768
7.6033134,-1.525627,3.252437,10.504556,11.101872,18.880289,115.129967
7.6058316,-1.350791,3.293152,10.614727,11.195621,18.537781,112.302544
7.6083536,-1.365161,3.182981,10.748848,11.293040,17.859442,113.214195
7.6108756,-1.190325,3.127896,10.923684,11.424863,17.033695,110.834389
7.6133904,-1.104104,3.168611,10.985955,11.486965,16.984369,109.210915
7.6159244,-1.111289,3.048860,11.074571,11.540218,16.331676,110.026459
7.6184316,-1.046624,3.082390,11.261382,11.722426,16.122562,108.754883
7.6209378,-1.001118,3.084785,11.393108,11.845719,15.889571,107.980019
7.6234517,-0.998723,3.017725,11.433824,11.867453,15.536369,108.312088
7.6259689,-0.958008,3.039280,11.510465,11.943441,15.474833,107.495316
7.6284866,-1.046624,3.012935,11.646980,12.075817,15.315072,109.156036
7.6310043,-1.063389,2.977009,11.723621,12.142350,15.090674,109.656746
7.6335206,-1.137634,2.929109,11.790682,12.202215,14.922750,111.225632
7.6360307,-1.077759,2.950664,11.778707,12.190402,14.932985,110.065216
7.6385417,-1.039438,2.926714,11.730806,12.134987,14.829221,109.552773
7.6410546,-1.101709,2.852468,11.795472,12.185381,14.533313,111.118057
7.6435666,-1.053809,2.878814,11.692486,12.087692,14.691573,110.105484
7.6460748,-1.068179,2.885999,11.697276,12.095300,14.739475,110.310745
7.6486053,-1.130449,2.909949,11.546390,11.960971,15.129401,111.230019
7.6511278,-1.099314,2.917134,11.402688,11.821144,15.290525,110.648781
7.6536236,-1.209485,2.957849,11.244617,11.689874,15.864480,112.239990
7.6561327,-1.185535,3.003355,11.079361,11.540272,16.247787,111.540977
7.6586471,-1.235830,3.053650,10.806329,11.297292,16.953537,112.033470
7.6611834,-1.152004,3.051255,10.823093,11.303832,16.769903,110.684082
7.6637068,-1.156794,3.144661,10.595567,11.112745,17.548750,110.196541
7.6662240,-1.118474,3.206931,10.384805,10.926095,18.110470,109.227119
7.6687436,-1.137634,3.288362,10.221944,10.797948,18.798773,109.083458
7.6712632,-1.120869,3.314707,10.111773,10.700073,19.087723,108.682983
7.6737757,-1.087339,3.338657,9.845925,10.453286,19.627279,108.039467
7.6763024,-1.068179,3.379373,9.812395,10.432845,19.859386,107.541115
7.6788130,-1.008303,3.357817,9.656719,10.273453,19.953779,106.714241
7.6813312,-1.051414,3.408113,9.668694,10.305550,20.248121,107.145157
7.6838470,-1.003513,3.446433,9.616004,10.264135,20.470106,106.234207
7.6863761,-1.001118,3.324287,9.493857,10.108731,20.086700,106.759819
7.6888800,-1.015488,3.273992,9.599238,10.192920,19.651503,107.232231
7.6914096,-0.955613,3.319497,9.496253,10.105002,19.989103,106.059990
7.6939278,-1.058599,3.235672,9.546548,10.135422,19.626974,108.116287
7.6964531,-1.039438,3.331472,9.498648,10.119458,20.173637,107.328224
7.6989884,-0.924478,3.132686,9.608819,10.148782,18.774021,106.441704
7.7015119,-0.934058,3.125501,9.714200,10.247288,18.562374,106.638802
7.7040324,-0.816702,3.044070,9.675879,10.176248,18.041988,105.018364
7.7065530,-0.960403,2.998564,9.735755,10.232238,17.921585,107.759613
7.7090740,-0.907712,2.926714,9.843531,10.309446,17.291111,107.231133
7.7115936,-0.965193,2.929109,9.865086,10.335917,17.360352,108.237961
7.7141228,-0.950823,2.960244,9.879456,10.357160,17.469496,107.806885
7.7166390,-0.946033,2.948269,10.054293,10.520269,17.116796,107.790260
7.7191758,-0.859812,3.029700,9.901011,10.389821,17.644972,105.843651
7.7216921,-0.809517,2.883604,10.025552,10.463373,16.633221,105.681068
7.7242193,-0.687371,2.945874,10.075848,10.520141,16.710989,103.134026
7.7267289,-0.646655,2.917134,10.126143,10.557775,16.439901,102.498917
7.7292523,-0.548459,2.929109,10.300980,10.723371,16.134855,100.605507
7.7317634,-0.395178,2.883604,10.394385,10.794192,15.642910,97.803391
7.7342811,-0.440684,2.862048,10.339300,10.737163,15.646228,98.753365
7.7368045,-0.167651,2.854863,10.389595,10.775993,15.389796,93.360825
7.7393212,-0.170046,2.778223,10.269844,10.640354,15.164494,93.502525
7.7418423,0.002395,2.725532,10.499766,10.847748,14.551701,89.949654
7.7443633,0.225132,2.646497,10.389595,10.723726,14.340280,85.137680
7.7468843,0.162861,2.593806,10.346485,10.667901,14.100299,86.407196
7.7494040,0.395178,2.545906,10.300980,10.618285,14.042258,81.176895
7.7518592,0.459844,2.495610,10.281819,10.590342,13.863917,79.559723
7.7543702,0.433499,2.457290,10.262659,10.561646,13.665587,79.995209
7.7568932,0.541274,2.416575,10.322535,10.615438,13.490710,77.375031
7.7594142,0.615520,2.256109,10.296189,10.558428,12.796444,74.739731
7.7619367,0.615520,2.248924,10.365645,10.624647,12.677048,74.693260
7.7644591,0.723296,2.198628,10.406361,10.660650,12.539416,71.790031
7.7669759,0.775986,2.059717,10.356065,10.587382,11.998909,69.356392
7.7695088,0.787961,2.069297,10.461446,10.693210,11.950715,69.153816
7.7720346,0.771196,1.932781,10.456656,10.661709,11.255277,68.247574
7.7745724,0.730481,2.026187,10.423125,10.643335,11.675329,70.174751
7.7770896,0.704136,1.810635,10.578802,10.755709,10.406072,68.749496
7.7796001,0.665815,1.793870,10.530901,10.703324,10.298201,69.637009
7.7821088,0.809517,1.820215,10.504556,10.691781,10.738175,66.023521
7.7846193,0.670605,1.750759,10.504556,10.670547,10.119309,69.041313
7.7871323,0.682581,1.678909,10.595567,10.749451,9.706464,67.875206
7.7896519,0.603545,1.650169,10.607542,10.752083,9.405335,69.910133
7.7921758,0.603545,1.549578,10.564431,10.694515,8.945623,68.719589
7.7946930,0.526904,1.611848,10.633887,10.768251,9.060654,71.897713
7.7971997,0.502954,1.408272,10.643467,10.748003,7.997602,70.346176
7.7997007,0.555645,1.369951,10.765614,10.866644,7.819039,67.922798
7.8022184,0.493374,1.386716,10.837463,10.936956,7.734211,70.415161
7.8047323,0.536484,1.348396,10.811119,10.908083,7.645241,68.303947
7.8072600,0.493374,1.293311,10.923684,11.011037,7.221865,69.119072
7.8097649,0.656235,1.101709,11.029065,11.103364,6.631996,59.219765
7.8122821,0.560435,1.163980,11.048225,11.123499,6.669357,64.290047
7.8148017,0.510139,1.046624,11.062595,11.123699,6.008216,64.014740
7.8173199,0.457449,1.017883,11.309282,11.364207,5.635447,65.800285
7.8198490,0.380808,1.063389,11.287727,11.344100,5.714363,70.297142
7.8223767,0.335303,0.967588,11.285333,11.331698,5.184855,70.887024
7.8248787,0.239502,0.893342,11.426639,11.464008,4.627492,74.992126
7.8273935,0.182021,0.914898,11.503280,11.541039,4.636035,78.747765
7.8299088,0.102986,0.881367,11.560760,11.594766,4.389276,83.335335
7.8324237,0.153281,0.934058,11.754756,11.792805,4.603812,80.680679
7.8349495,0.011975,1.001118,11.678116,11.720954,4.900090,89.314674
7.8374643,0.014370,1.003513,11.757152,11.799910,4.879095,89.179588
7.8399982,-0.019160,0.965193,11.857742,11.896975,4.654379,91.137238
7.8425131,-0.184417,1.082549,11.989469,12.039655,5.233266,99.667755
7.8450260,-0.141306,1.041834,11.903248,11.949589,5.047603,97.724022
7.8475423,-0.256267,1.053809,11.864927,11.914391,5.222697,103.667984
7.8500557,-0.282612,1.118474,11.735597,11.792162,5.614228,104.180496
7.8525639,-0.280217,1.130449,11.623031,11.681236,5.722109,103.921936
7.8550816,-0.273032,1.214275,11.405084,11.472792,6.227842,102.672318
7.8575883,-0.364043,1.197510,11.218272,11.287878,6.366150,106.909271
7.8600798,-0.371228,1.250200,11.017090,11.094011,6.751017,106.537987
7.8625841,-0.340093,1.266965,10.784774,10.864263,6.935142,105.025749
7.8651104,-0.316143,1.365161,10.509346,10.602356,7.594840,103.038658
7.8676219,-0.256267,1.470542,10.300980,10.408571,8.245288,99.885498
7.8701262,-0.273032,1.494492,10.049502,10.163688,8.596560,100.353317
7.8725915,-0.217947,1.482517,9.704619,9.819623,8.777493,98.363220
7.8750982,-0.098196,1.487307,9.584868,9.700074,8.839314,93.777328
7.8776169,-0.162861,1.599873,9.259146,9.397760,9.852931,95.812485
7.8801341,-0.141306,1.628613,9.055570,9.201940,10.232950,94.958832
7.8826580,-0.014370,1.710044,8.871153,9.034479,10.911145,90.481468
7.8851733,-0.093406,1.671724,8.720266,8.879551,10.868773,93.198013
7.8876781,-0.050295,1.619033,8.475974,8.629365,10.819163,91.779327
7.8902025,-0.198787,1.786685,8.219707,8.413998,12.336763,96.348625
7.8927183,-0.088616,1.822610,8.171807,8.373063,12.587616,92.783539
7.8952241,-0.124541,1.827400,8.104747,8.309141,12.734684,93.898796
7.8977523,-0.189207,1.856140,8.044871,8.258390,13.057157,95.820366
7.9002881,-0.148491,1.755549,7.946675,8.139634,12.500552,94.834793
7.9028101,-0.273032,1.908831,7.989786,8.219176,13.568341,98.140167
7.9053340,-0.203577,1.937571,7.927515,8.163402,13.807179,95.997948
7.9078588,-0.258662,1.949546,7.968230,8.207334,13.864032,97.557755
7.9103823,-0.237107,1.892066,8.114326,8.335372,13.224543,97.142868
7.9129438,-0.320933,1.899251,8.260423,8.482024,13.125758,99.591156
7.9154706,-0.337698,1.999841,8.320298,8.563922,13.699227,99.584679
7.9179964,-0.287402,1.892066,8.672366,8.881017,12.444290,98.637131
7.9205046,-0.318538,1.975891,8.969349,9.189931,12.578790,99.157982
7.9230175,-0.359253,1.899251,9.256751,9.456408,11.794599,100.711235
7.9255366,-0.380808,1.892066,9.544153,9.737340,11.432114,101.379654
7.9280553,-0.368833,1.844165,9.752520,9.932201,10.915006,101.309937
7.9305830,-0.445474,1.834585,10.011182,10.187635,10.679363,103.648399
7.9331126,-0.440684,1.731599,10.226734,10.381653,9.910561,104.278389
7.9356441,-0.495769,1.681304,10.420731,10.567128,9.548349,106.429298
7.9381599,-0.502954,1.695674,10.607542,10.753986,9.466371,106.520889
7.9406900,-0.467029,1.530418,10.796748,10.914672,8.429955,106.970322
7.9432182,-0.483794,1.530418,10.902129,11.019649,8.375197,107.542732
7.9457359,-0.383203,1.429827,10.897339,10.997419,7.735658,105.003075
7.9482670,-0.289797,1.365161,11.014695,11.102755,7.220995,101.984879
7.9507947,-0.220342,1.305286,10.923684,11.003599,6.909527,99.581619
7.9533267,-0.088616,1.276545,11.026670,11.100671,6.619447,93.971008
7.9558530,-0.141306,1.240620,10.923684,10.994816,6.520922,96.497963
7.9583693,0.122146,1.243015,10.875784,10.947268,6.551314,84.387794
7.9608846,0.131726,1.175955,10.873389,10.937587,6.210820,83.608582
7.9634075,0.335303,1.147214,10.830278,10.896029,6.297592,73.707649
7.9659281,0.416733,1.149609,10.729688,10.799142,6.501678,70.074417
7.9684491,0.543669,1.147214,10.712923,10.787882,6.758218,64.643539
7.9709606,0.694556,1.295706,10.554852,10.656742,7.929370,61.806717
7.9734674,0.718506,1.295706,10.403965,10.508929,8.104792,60.990376
7.9759870,0.871787,1.353186,10.195599,10.321887,8.971874,57.208431
7.9785132,0.919688,1.298101,10.162068,10.285841,8.897463,54.682922
7.9810286,0.984353,1.372346,10.018367,10.159722,9.568812,54.348980
7.9835496,1.020278,1.547183,9.699829,9.875294,10.816889,56.597435
7.9860687,1.032254,1.542393,9.635164,9.812284,10.902879,56.207397
7.9885888,1.065784,1.645378,9.390872,9.593312,11.791491,57.067101
7.9911094,1.175955,1.741179,9.354947,9.587993,12.658376,55.965763
7.9936209,1.173560,1.777105,9.216036,9.458893,13.011473,56.560131
7.9961329,1.302891,1.743574,9.029224,9.287867,13.553223,53.230976
7.9986491,1.259780,1.808240,8.844808,9.115230,13.991188,55.135509
8.0011683,1.283731,1.834585,8.780142,9.061156,14.306680,55.018024
8.0036840,1.276545,1.858535,8.722662,9.009359,14.493084,55.516556
8.0062046,1.298101,1.918411,8.622070,8.927792,15.037497,55.915588
8.0087252,1.367556,1.875300,8.629255,8.935940,15.054401,53.898731
8.0112467,1.456172,1.949546,8.610096,8.947341,15.781089,53.242886
8.0137539,1.465752,1.834585,8.564590,8.880672,15.332440,51.376698
8.0162735,1.369951,1.927991,8.657996,8.975233,15.278970,54.603958
8.0187893,1.334026,1.966311,8.811277,9.126040,15.091921,55.845425
8.0213127,1.295706,1.817820,8.931028,9.205791,14.033712,54.519489
8.0238333,1.283731,1.992656,9.153765,9.455689,14.517872,57.209122
8.0263510,1.369951,1.779500,9.350157,9.616071,13.505649,52.409054
8.0288706,1.307681,1.877695,9.558523,9.828588,13.462486,55.145546
8.0313816,1.278940,1.817820,9.747730,9.997920,12.844800,54.871418
8.0338974,1.302891,1.841770,9.970467,10.222516,12.749640,54.723946
8.0364189,1.257385,1.829795,10.044712,10.287148,12.463641,55.504211
8.0389509,1.271755,1.789080,10.356065,10.586135,11.967097,54.593136
8.0414515,1.204695,1.757944,10.542876,10.756109,11.427668,55.577702
8.0439672,1.228645,1.619033,10.538086,10.732292,10.916412,52.806019
8.0464973,1.228645,1.607058,10.875784,11.062318,10.536722,52.600983
8.0490179,1.290916,1.523232,11.079361,11.257839,10.215942,49.719246
8.0515451,1.470542,1.393901,10.985955,11.171243,10.449902,43.467369
8.0540638,1.496887,1.489702,11.299703,11.495354,10.586080,44.862160
8.0565748,1.537603,1.365161,11.270963,11.456984,10.338868,41.600285
8.0590973,1.611848,1.389111,11.235037,11.434760,10.724383,40.755184
8.0616140,1.645378,1.334026,11.285333,11.482405,10.630583,39.034153
8.0641298,1.705254,1.338816,11.268567,11.475231,10.890395,38.135895
8.0666475,1.750759,1.353186,11.340418,11.554278,11.040881,37.700932
8.0691643,1.781895,1.367556,11.247012,11.469117,11.294193,37.505272
8.0716763,1.899251,1.283731,11.041040,11.276510,11.729411,34.055321
8.0741959,1.825005,1.348396,11.091336,11.321067,11.562193,36.458664
8.0767174,1.987866,1.336421,10.914104,11.173867,12.378540,33.912514
8.0792379,1.820215,1.434617,10.748848,10.995865,12.167533,38.243690
8.0817642,1.875300,1.259780,10.624307,10.861846,12.004608,33.892223
8.0842896,1.815425,1.329236,10.444680,10.684287,12.157078,36.211212
8.0868015,1.918411,1.377136,10.176438,10.446852,13.064728,35.672775
8.0893173,1.932781,1.410667,10.128538,10.407349,13.292192,36.124348
8.0918245,2.028582,1.427432,9.857901,10.165181,14.123675,35.132515
8.0943689,1.906436,1.386716,9.599238,9.884476,13.797933,36.031654
8.0968943,1.975891,1.434617,9.431587,9.742541,14.514820,35.981926
8.0994053,2.050137,1.477727,9.199270,9.540090,15.361190,35.783852
8.1019230,1.978286,1.480122,9.005274,9.338058,15.342253,36.803246
8.1044340,2.117197,1.580713,8.895103,9.279225,16.543470,36.745251
8.1069527,2.148333,1.580713,8.775352,9.171739,16.906286,36.345112
8.1094732,2.136358,1.504072,8.686736,9.071143,16.739717,35.146919
8.1120043,2.117197,1.496887,8.562195,8.946194,16.848034,35.260830
8.1145267,2.241738,1.595083,8.480764,8.915887,17.973940,35.433315
8.1170292,2.229763,1.590293,8.471185,8.902912,17.916258,35.496906
8.1195278,2.299219,1.623823,8.332273,8.794885,18.666071,35.231647
8.1220465,2.236948,1.633403,8.320298,8.769225,18.412609,36.136650
8.1245651,2.260899,1.717229,8.399334,8.866192,18.676086,37.217903
8.1270752,2.241738,1.755549,8.411309,8.880173,18.701645,38.065193
8.1295815,2.260899,1.779500,8.466394,8.941930,18.769691,38.205444
8.1320982,2.351909,1.698069,8.533455,9.013034,18.774870,35.829128
8.1345987,2.349514,1.789080,8.593330,9.086603,18.965527,37.288109
8.1371260,2.356699,1.822610,8.653206,9.151716,18.998304,37.717434
8.1395988,2.498005,1.726809,8.751402,9.263311,19.136902,34.655144
8.1421165,2.474055,1.769920,8.753797,9.267282,19.162460,35.579628
8.1446390,2.447710,1.817820,8.940608,9.446176,18.830221,36.599850
8.1471577,2.459685,1.765129,8.945398,9.443828,18.697960,35.664135
8.1496801,2.435735,1.834585,9.113050,9.609692,18.500914,36.986900
8.1521988,2.589016,1.817820,9.110655,9.644247,19.148346,35.073757
8.1547155,2.541116,1.901646,9.122630,9.658980,19.183443,36.809368
8.1572332,2.584226,1.875300,9.228010,9.764791,19.085989,35.967339
8.1597404,2.675237,1.892066,9.316627,9.876048,19.377031,35.269920
8.1622562,2.627337,1.827400,9.431587,9.959775,18.743267,34.819897
8.1647806,2.677632,1.722019,9.438772,9.961199,18.638510,32.745586
8.1673002,2.835703,1.789080,9.441168,10.018866,19.551853,32.248325
8.1698275,2.778223,1.798660,9.481883,10.042898,19.241467,32.919575
8.1723404,2.924319,1.863325,9.592053,10.199564,19.874821,32.504578
8.1748724,2.986589,1.822610,9.599238,10.216995,20.026165,31.394241
8.1773825,3.125501,1.832190,9.613608,10.273614,20.649174,30.379128
8.1799049,3.182981,1.872905,9.692644,10.372391,20.857994,30.473082
8.1824236,3.214116,1.791475,9.630374,10.309415,20.911335,29.134293
8.1849461,3.321892,1.832190,9.491463,10.221534,21.786205,28.878937
8.1874638,3.398533,1.892066,9.666299,10.419561,21.919863,29.106003
8.1899796,3.453618,1.887275,9.577683,10.354773,22.338654,28.654984
8.1924953,3.628455,1.920806,9.517808,10.365513,23.332954,27.895533
8.1949863,3.582949,1.896856,9.501043,10.329831,23.107876,27.897272
8.1974926,3.712281,2.050137,9.340576,10.258189,24.418772,28.910030
8.1999989,3.726650,2.040557,9.271121,10.198308,24.620892,28.703255
8.2025347,3.784131,2.011817,9.086704,10.046653,25.250570,27.997149
8.2050581,3.956573,2.078877,9.096285,10.135018,26.167265,27.718500
8.2075768,3.913462,2.016607,9.060359,10.073331,25.915415,27.262045
8.2101078,4.009263,2.066902,8.840017,9.924323,27.033289,27.272539
8.2126245,4.100274,2.155518,8.744217,9.895445,27.912834,27.730946
8.2151566,4.145779,2.181863,8.686736,9.869518,28.338564,27.757175
8.2176685,4.296665,2.117197,8.595725,9.840241,29.128773,26.231939
8.2201824,4.339776,2.217788,8.509504,9.806319,29.800951,27.068737
8.2227030,4.423601,2.179468,8.394544,9.735846,30.432043,26.229046
8.2252064,4.411626,2.275269,8.442444,9.793577,30.453718,27.282137
8.2277060,4.416416,2.354304,8.392149,9.771164,30.810181,28.061197
8.2302122,4.306245,2.373464,8.401729,9.734790,30.337841,28.862146
8.2327318,4.342171,2.447710,8.466394,9.824742,30.487244,29.410240
8.2352600,4.191284,2.639312,8.497530,9.835692,30.237164,32.199207
8.2378254,4.236790,2.670447,8.471185,9.840866,30.591558,32.223217
8.2403555,4.148174,2.747087,8.483160,9.834523,30.391375,33.514126
8.2428703,4.066743,2.950664,8.526270,9.896570,30.510303,35.963120
8.2453976,3.925437,3.099155,8.643626,9.986295,30.054564,38.291298
8.2479305,3.872747,3.202141,8.677156,10.027209,30.076044,39.585300
8.2504511,3.764971,3.357817,8.701106,10.057793,30.104631,41.728416
8.2529860,3.563789,3.396138,8.811277,10.093213,29.191986,43.620121
8.2555056,3.487149,3.616480,8.851993,10.178256,29.576624,46.043030
8.2580442,3.439248,3.671565,8.928633,10.248381,29.398840,46.871243
8.2605753,3.470383,3.793711,9.122630,10.471781,29.405909,47.548576
8.2630825,3.388953,3.887117,9.225616,10.569138,29.204643,48.916706
8.2656183,3.374583,3.894302,9.256751,10.594378,29.103577,49.089642
8.2681437,3.324287,3.901487,9.390872,10.698643,28.626329,49.567127
8.2706652,3.307522,4.018843,9.424402,10.766158,28.910870,50.545502
8.2731705,3.252437,4.059558,9.465117,10.800315,28.791971,51.298992
8.2757082,3.317102,4.078719,9.611214,10.955115,28.678471,50.879555
8.2782450,3.305127,4.112249,9.620794,10.972426,28.739420,51.210205
8.2807541,3.288362,4.126619,9.673484,11.019011,28.611078,51.449852
8.2832785,3.307522,4.069139,9.592053,10.931838,28.664690,50.894718
8.2857990,3.329077,4.119434,9.699829,11.051660,28.636150,51.056953
8.2883177,3.209326,4.085904,9.563313,10.883535,28.514601,51.851673
8.2908354,3.312312,4.102669,9.620794,10.971006,28.725893,51.084141
8.2933455,3.214116,4.083508,9.527389,10.852498,28.610144,51.793831
8.2958651,3.314707,4.085904,9.484278,10.845894,29.019117,50.949158
8.2983828,3.312312,4.133804,9.366921,10.760993,29.488863,51.295689
8.3008881,3.434458,4.059558,9.383687,10.785597,29.539011,49.768188
8.3034039,3.319497,4.085904,9.271121,10.661489,29.589006,50.908672
8.3059015,3.436853,4.028423,9.316627,10.716328,29.612617,49.530811
8.3084221,3.542234,4.052373,9.182506,10.643663,30.376581,48.842857
8.3109589,3.503914,4.124224,9.218431,10.689532,30.415222,49.648991
8.3134823,3.669170,4.093089,9.057964,10.595419,31.251930,48.125977
8.3159990,3.642825,4.078719,9.134604,10.646461,30.907854,48.231014
8.3185139,3.642825,4.057163,9.077125,10.588906,30.993063,48.080128
8.3210487,3.719465,4.078719,9.026829,10.580832,31.446215,47.637684
8.3235521,3.678750,4.038003,9.012459,10.538647,31.220173,47.665478
8.3260593,3.681145,4.059558,9.074729,10.601017,31.126911,47.798740
8.3285685,3.575764,4.016448,9.050779,10.527799,30.716755,48.321957
8.3310757,3.647615,4.102669,9.144185,10.665510,30.978523,48.360233
8.3336000,3.621270,4.061953,9.141790,10.638863,30.763863,48.282692
8.3361187,3.448828,4.054768,9.091495,10.535218,30.349184,49.616802
8.3386374,3.410508,4.059558,9.089100,10.522515,30.256729,49.965778
8.3411655,3.372188,4.102669,9.103470,10.539293,30.258051,50.581512
8.3436985,3.245252,4.188890,9.034014,10.473388,30.393799,52.234039
8.3462343,3.202141,4.150569,9.062755,10.469692,30.046646,52.350010
8.3487654,3.053650,4.176914,9.079519,10.450314,29.677332,53.830284
8.3512812,2.972219,4.210444,9.098680,10.456955,29.528814,54.781124
8.3537951,2.907554,4.255950,9.089100,10.448862,29.557037,55.660130
8.3563089,2.900369,4.423601,9.022039,10.458374,30.383226,56.748837
8.3588324,2.845283,4.385281,9.127419,10.518370,29.800642,57.023453
8.3613577,2.775828,4.356541,9.089100,10.454492,29.611401,57.496208
8.3638897,2.773433,4.454737,9.105865,10.509680,29.954010,58.094410
8.3663979,2.893184,4.442761,9.211246,10.628061,29.923634,56.927303
8.3689165,2.871629,4.430786,9.122630,10.540421,30.061287,57.052399
8.3714390,2.938689,4.507427,9.122630,10.591278,30.533281,56.897015
8.3739529,2.921924,4.449946,9.101074,10.543681,30.324688,56.710297
8.3764639,2.941084,4.402046,9.196876,10.611810,29.926722,56.252422
8.3789740,2.924319,4.399651,9.048384,10.477682,30.278324,56.389179
8.3814945,3.034490,4.315825,8.962164,10.399753,30.484430,54.888653
8.3840065,2.965034,4.260740,8.952583,10.348627,30.106028,55.166077
8.3865271,2.957849,4.203259,8.875943,10.256638,30.073271,54.865807
8.3890495,2.897974,4.164939,8.964559,10.300887,29.509905,55.169720
8.3915548,2.878814,4.186494,8.818462,10.177405,29.948496,55.485912
8.3940811,2.854863,4.208049,8.820857,10.181623,29.962688,55.845886
8.3966036,2.771038,4.162544,8.863968,10.177197,29.429201,56.347988
8.3991308,2.854863,4.064348,8.753797,10.064697,29.570099,54.915180
8.4016428,2.878814,4.129014,8.717872,10.066659,30.001259,55.115185
8.4041491,2.852468,4.052373,8.646021,9.965540,29.820015,54.858257
8.4066811,2.749483,4.095484,8.509504,9.835869,30.100132,56.124760
8.4092121,2.775828,4.136199,8.420889,9.783901,30.606050,56.134205
8.4117270,2.754272,4.083508,8.344249,9.689558,30.553051,56.000858
8.4142523,2.816543,4.049978,8.284373,9.641891,30.772421,55.183453
8.4167700,2.763853,4.033213,8.186177,9.535155,30.848532,55.578205
8.4192982,2.826123,4.049978,8.164622,9.542031,31.168579,55.092205
8.4218054,2.852468,4.028423,8.147857,9.526402,31.207970,54.698238
8.4243183,2.840493,4.083508,8.102351,9.507446,31.547016,55.177483
8.4268293,2.897974,3.973338,7.984995,9.377943,31.628572,53.894672
8.4293470,2.857258,4.002078,7.941885,9.340990,31.764528,54.475296
8.4319019,2.821333,3.982918,7.977810,9.352487,31.458885,54.687828
8.4344225,2.941084,4.018843,7.893985,9.333599,32.246548,53.802456
8.4369364,2.938689,3.946992,7.774234,9.200726,32.332481,53.330887
8.4394369,2.862048,3.925437,7.767049,9.161192,32.024570,53.904095
8.4419651,2.890789,3.946992,7.767049,9.179459,32.206398,53.780842
8.4444857,2.914739,3.875142,7.690408,9.091469,32.232277,53.050861
8.4470043,2.905159,3.884722,7.690408,9.092490,32.242489,53.209309
8.4495230,2.981799,3.889512,7.688013,9.117290,32.516735,52.525303
8.4520550,2.979404,3.851192,7.666458,9.082021,32.420555,52.273323
8.4545746,2.876419,3.836822,7.611372,8.995998,32.211712,53.141548
8.4571028,2.941084,3.872747,7.582632,9.008021,32.673088,52.785835
8.4596176,2.881209,3.750601,7.522757,8.885957,32.157372,52.468559
8.4621382,2.857258,3.803291,7.403006,8.799627,32.723804,53.083946
8.4646549,2.826123,3.839216,7.520361,8.904066,32.371048,53.642479
8.4671631,2.818938,3.788921,7.477252,8.843734,32.275978,53.350941
8.4696836,2.821333,3.815266,7.489226,8.865929,32.358063,53.517620
8.4722042,2.584226,3.812871,7.510782,8.810678,31.519369,55.872002
8.4747305,2.708767,3.745811,7.470066,8.784669,31.749960,54.127586
8.4772425,2.677632,3.796106,7.388636,8.727661,32.158726,54.802280
8.4797764,2.560276,3.741021,7.484437,8.750259,31.202814,55.613079
8.4822960,2.471660,3.745811,7.549102,8.782320,30.730604,56.581310
8.4848280,2.395020,3.719465,7.414981,8.634377,30.820768,57.221909
8.4873581,2.315984,3.776946,7.565867,8.767636,30.352694,58.483807
8.4898796,2.102827,3.803291,7.695198,8.837589,29.455837,61.061935
8.4924002,1.975891,3.788921,7.767049,8.864938,28.818180,62.458328
8.4949188,1.772315,3.896697,7.865244,8.954742,28.558094,65.542778
8.4974279,1.698069,3.913462,7.992180,9.059446,28.091951,66.543762
8.4999390,1.544788,4.030818,8.207732,9.273658,27.741247,69.030960
8.5024681,1.444197,4.026028,8.459209,9.479074,26.822472,70.266327
8.5050020,1.448987,4.081113,8.610096,9.637884,26.701511,70.452751
8.5075397,1.175955,4.078719,8.880733,9.843080,25.547098,73.916946
8.5100355,1.003513,4.140989,9.273516,10.205534,24.677090,76.377747
8.5125666,0.977168,4.140989,9.594449,10.495527,23.915194,76.722542
8.5150728,0.821492,4.243975,9.728570,10.645715,23.957281,79.044930
8.5176067,0.756826,4.236790,10.035132,10.919114,23.213469,79.871964
8.5201235,0.577200,4.258345,10.265054,11.128252,22.715773,82.280853
8.5226450,0.649050,4.390071,10.593172,11.485177,22.730244,81.590027
8.5251646,0.543669,4.483477,10.799144,11.705497,22.695219,83.086029
8.5276651,0.522114,4.493057,11.031461,11.922806,22.295376,83.371689
