Keuwl Accelerometer Data File
2016-06-30 22-22-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
9.1627178,2.220183,0.282612,10.142908,10.386899,12.443292,7.254301
9.1652317,2.186653,0.316143,10.071057,10.310557,12.373537,8.226722
9.1677418,2.160308,0.316143,10.238708,10.468907,12.037534,8.325651
9.1702623,2.033372,0.344883,10.193204,10.399757,11.438366,9.626399
9.1728334,2.124382,0.419128,10.296189,10.521416,11.876486,11.160789
9.1753473,2.016607,0.464634,10.403965,10.607783,11.249799,12.974736
9.1778431,1.916016,0.553250,10.463840,10.652190,10.790525,16.106073
9.1803627,1.736389,0.596360,10.516531,10.675585,9.902719,18.954947
9.1828728,1.736389,0.653840,10.528506,10.690743,9.994460,20.633951
9.1853724,1.693279,0.783171,10.559642,10.723180,10.019321,24.821375
9.1878891,1.628613,0.857417,10.614727,10.773113,9.836932,27.765486
9.1903963,1.638193,0.775986,10.775193,10.926601,9.549317,25.346174
9.1929169,1.595083,0.934058,10.842254,10.998692,9.675078,30.352625
9.1954365,1.516047,0.991538,10.902129,11.051605,9.434132,33.185825
9.1979570,1.465752,1.082549,10.899734,11.050998,9.490738,36.448170
9.2004747,1.472937,1.077759,10.930870,11.082194,9.479257,36.193207
9.2030020,1.463357,1.199905,10.839859,11.003805,9.902780,39.350632
9.2055359,1.360371,1.197510,11.067386,11.214796,9.299990,41.356873
9.2080545,1.415457,1.319656,11.053016,11.221148,9.930899,42.993961
9.2105684,1.360371,1.377136,11.057806,11.225961,9.929413,45.350891
9.2130909,1.355581,1.511257,11.007510,11.193158,10.449807,48.108246
9.2156210,1.240620,1.489702,10.973980,11.143904,10.018418,50.212555
9.2181654,1.281335,1.597478,10.911710,11.102214,10.629379,51.266937
9.2206869,1.238225,1.590293,11.050621,11.232919,10.336432,52.095161
9.2232180,1.087339,1.729204,10.911710,11.101255,10.602983,57.837955
9.2257376,1.159189,1.733994,10.827884,11.026945,10.903330,56.236946
9.2282572,0.912502,1.808240,10.801538,10.989797,10.620415,63.222855
9.2307987,0.974773,1.913621,10.672208,10.886145,11.377764,63.006310
9.2333288,0.943638,2.040557,10.648257,10.883000,11.921852,65.182228
9.2358551,0.799937,1.975891,10.547667,10.760916,11.425529,67.959511
9.2383718,0.845442,2.172283,10.454261,10.710983,12.569738,68.734253
9.2408924,0.799937,2.272874,10.341695,10.618687,13.115483,70.610512
9.2434130,0.747246,2.390230,10.320140,10.619645,13.639892,72.639435
9.2459173,0.598755,2.438130,10.286610,10.588547,13.715614,76.202377
9.2484446,0.605940,2.450105,10.231524,10.538228,13.857118,76.108810
9.2509632,0.543669,2.550696,10.193204,10.521551,14.351595,77.967720
9.2534952,0.481399,2.531536,10.078242,10.402471,14.342650,79.233139
9.2560205,0.502954,2.677632,10.035132,10.398392,15.189214,79.361778
9.2585545,0.318538,2.727927,9.960887,10.332585,15.414845,83.339783
9.2610731,0.273032,2.737507,9.982442,10.354595,15.407828,84.304298
9.2635937,0.287402,2.838098,9.936936,10.338284,16.017277,84.217606
9.2661142,0.167651,2.905159,9.850716,10.271545,16.457619,86.697227
9.2686310,0.143701,2.926714,9.826766,10.254347,16.604027,87.189041
9.2711496,0.011975,2.957849,9.786050,10.223296,16.817656,89.768036
9.2736692,-0.002395,2.984195,9.656719,10.107306,17.172602,90.045982
9.2761955,-0.074246,3.139871,9.642349,10.140966,18.041691,91.354568
9.2787104,-0.105381,3.079995,9.697434,10.175348,17.630005,91.959587
9.2812300,-0.198787,3.142266,9.534574,10.040989,18.274492,93.619835
9.2837486,-0.208367,3.206931,9.479487,10.009421,18.727467,93.717499
9.2862873,-0.162861,3.264412,9.390872,9.943409,19.190334,92.856117
9.2887945,-0.320933,3.314707,9.254355,9.835313,19.791418,95.530190
9.2912855,-0.313748,3.345842,9.129815,9.728649,20.207745,95.357094
9.2938032,-0.244292,3.403323,9.148975,9.764529,20.452826,94.105675
9.2963238,-0.268242,3.372188,9.036409,9.648849,20.523720,94.548042
9.2988415,-0.177231,3.384163,9.038804,9.653184,20.551880,92.997887
9.3013601,-0.263452,3.384163,9.074729,9.688791,20.508312,94.451416
9.3038731,-0.177231,3.496729,8.957374,9.617332,21.349312,92.901550
9.3063917,-0.131726,3.499124,8.988508,9.646476,21.284115,92.155907
9.3089104,-0.184417,3.376978,8.911868,9.532019,20.781502,93.125816
9.3114300,-0.263452,3.429668,8.873548,9.516926,21.188492,94.392586
9.3139477,-0.102986,3.467988,8.952583,9.601370,21.183531,91.700966
9.3164682,-0.055085,3.369793,8.974138,9.586120,20.583696,90.936523
9.3189974,-0.050295,3.381768,9.014853,9.628420,20.564806,90.852066
9.3215179,0.105381,3.317102,9.045989,9.635570,20.146992,88.180382
9.3240376,0.083826,3.235672,9.010064,9.573811,19.760208,88.515984
9.3265581,0.208367,3.235672,8.993299,9.559937,19.825863,86.315430
9.3290873,0.308958,3.235672,9.074729,9.639280,19.706511,84.545662
9.3316364,0.308958,3.087180,9.230406,9.737891,18.578953,84.285004
9.3341484,0.462239,3.089575,9.378897,9.885487,18.422100,81.490952
9.3366680,0.488584,3.041675,9.414823,9.906028,18.118839,80.874535
9.3391867,0.534089,2.977009,9.501043,9.970840,17.658228,79.829071
9.3417063,0.617915,2.991379,9.644744,10.116879,17.573221,78.328835
9.3442326,0.649050,3.017725,9.819580,10.293303,17.450283,77.861771
9.3467512,0.668211,2.979404,9.941727,10.400062,17.073370,77.359077
9.3492699,0.658630,3.020120,9.958491,10.427198,17.244274,77.697502
9.3517761,0.711321,2.972219,10.042317,10.497057,16.926437,76.540947
9.3542967,0.737666,2.917134,10.121353,10.559148,16.556574,75.808907
9.3568163,0.720901,2.852468,10.308165,10.719819,15.929787,75.816704
9.3593349,0.797542,2.835703,10.356065,10.766864,15.878092,74.291359
9.3618565,0.797542,2.835703,10.324929,10.736919,15.923552,74.291359
9.3643742,0.823887,2.929109,10.420731,10.855879,16.277411,74.290009
9.3668938,0.799937,2.998564,10.418335,10.870740,16.587824,75.062889
9.3694105,0.823887,2.917134,10.447076,10.877953,16.180227,74.228714
9.3719330,0.795147,3.015330,10.454261,10.909448,16.609356,75.227318
9.3744640,0.735271,3.036885,10.387200,10.846992,16.742077,76.389816
9.3769855,0.752036,3.032095,10.418335,10.876619,16.691488,76.070297
9.3795090,0.809517,3.022515,10.305770,10.770321,16.889366,75.006432
9.3820286,0.850232,3.027305,10.231524,10.703810,17.083660,74.312370
9.3845510,0.838257,3.051255,10.221944,10.700513,17.200443,74.638382
9.3870716,0.797542,3.118315,10.027947,10.531842,17.795179,75.653549
9.3895941,0.752036,3.099155,9.917776,10.417898,17.825369,76.360336
9.3921289,0.816702,3.063230,9.800421,10.300419,17.925325,75.071373
9.3946533,0.914898,3.127896,9.709410,10.241748,18.554262,73.696007
9.3971729,0.744851,3.163821,9.649534,10.182243,18.615416,76.752228
9.3996944,0.740061,3.161426,9.568104,10.104005,18.744404,76.824821
9.4022131,0.898132,3.194956,9.448353,10.014277,19.354137,74.298828
9.4047327,0.914898,3.211721,9.323812,9.903820,19.705893,74.099762
9.4072552,0.900527,3.171006,9.278306,9.846481,19.559109,74.146095
9.4097805,0.948428,3.202141,9.266331,9.849777,19.819489,73.501472
9.4123001,1.020278,3.118315,9.156160,9.726260,19.714449,71.882477
9.4148197,0.981958,3.094365,9.098680,9.660502,19.636539,72.393814
9.4173384,0.960403,3.156636,9.316627,9.883636,19.501707,73.077675
9.4198580,1.049019,3.118315,9.249566,9.817271,19.580284,71.406776
9.4223785,1.029858,3.187771,9.359736,9.941185,19.693096,72.096153
9.4249001,1.118474,3.223696,9.390872,9.991580,19.968824,70.865585
9.4274168,0.943638,3.233277,9.441168,10.023980,19.634008,73.730019
9.4299355,0.998723,3.252437,9.541759,10.130199,19.624788,72.929886
9.4324551,0.845442,3.206931,9.639954,10.194503,18.985113,75.231163
9.4349728,0.972378,3.331472,9.740545,10.340331,19.610579,73.728722
9.4374905,0.938848,3.381768,9.884246,10.488856,19.548792,74.484261
9.4400110,1.005908,3.446433,9.956097,10.583649,19.829618,73.729095
9.4425297,1.022673,3.302732,10.008787,10.589132,19.056995,72.795143
9.4450493,1.003513,3.300337,10.123748,10.695304,18.815847,73.087379
9.4475670,1.013093,3.331472,10.140513,10.721710,18.951723,73.085602
9.4500875,1.111289,3.285967,10.061478,10.642644,19.022146,71.314850
9.4526072,1.128054,3.314707,10.061478,10.653315,19.187912,71.205643
9.4551249,1.204695,3.242857,10.145303,10.718889,18.828604,69.620377
9.4576464,1.166375,3.285967,10.049502,10.637222,19.135015,70.457359
9.4601412,1.322051,3.123106,10.039923,10.597247,18.664534,67.056435
9.4626598,1.444197,3.159031,9.912986,10.503926,19.310396,65.431801
9.4651775,1.405877,3.202141,9.857901,10.459847,19.532558,66.296478
9.4676991,1.528023,3.233277,9.879456,10.506787,19.899227,64.704933
9.4702177,1.590293,3.173401,9.728570,10.355896,20.045065,63.383083
9.4727373,1.666934,3.257227,9.716595,10.382697,20.634914,62.898235
9.4752560,1.796265,3.333867,9.702225,10.415105,21.321754,61.684517
9.4777775,1.834585,3.216511,9.582474,10.273045,21.127863,60.301083
9.4802961,1.877695,3.326682,9.481883,10.222459,21.943306,60.558102
9.4828148,1.904041,3.185376,9.532178,10.229096,21.271938,59.131367
9.4853344,1.975891,3.345842,9.532178,10.293747,22.177889,59.435974
9.4878540,2.004632,3.422483,9.376502,10.180900,22.928827,59.641457
9.4903736,2.076482,3.281177,9.330997,10.106700,22.594278,57.672459
9.4928932,2.107617,3.374583,9.175321,10.000818,23.442904,58.012897
9.4954128,2.150728,3.369793,9.187295,10.019358,23.515171,57.452457
9.4979305,2.165098,3.386558,9.086704,9.936026,23.862200,57.408363
9.5004444,2.110012,3.350632,8.940608,9.778209,23.887817,57.799923
9.5029602,2.153123,3.429668,8.911868,9.788767,24.436840,57.879673
9.5054770,2.177073,3.479964,8.780142,9.692300,25.056801,57.969814
9.5079985,2.208208,3.479964,8.705896,9.632184,25.333288,57.602863
9.5105171,2.212998,3.602109,8.612491,9.594141,26.144930,58.435028
9.5130377,2.244133,3.640430,8.550220,9.560081,26.572763,58.348351
9.5155382,2.325564,3.707490,8.461604,9.526409,27.348837,57.901554
9.5180492,2.263294,3.681145,8.392149,9.439359,27.244730,58.415382
9.5205679,2.210603,3.697910,8.428074,9.465397,27.075321,59.129105
9.5230885,2.208208,3.697910,8.231683,9.290389,27.619873,59.156452
9.5256071,2.241738,3.860772,8.219707,9.353851,28.507919,59.858616
9.5281258,2.143543,3.820056,8.145462,9.248576,28.269930,60.701973
9.5306463,2.210603,3.975733,8.207732,9.384033,28.996574,60.924885
9.5331640,2.196233,3.999683,8.188572,9.374092,29.128254,61.228733
9.5356846,2.212998,3.975733,8.250843,9.422326,28.875700,60.898529
9.5382023,2.210603,4.021238,8.090376,9.301146,29.561607,61.200996
9.5407267,2.179468,4.054768,8.181387,9.387562,29.365004,61.741642
9.5432482,2.222578,4.069139,8.298743,9.506149,29.192392,61.356472
9.5457678,2.177073,4.136199,8.315508,9.539154,29.340418,62.240093
9.5482864,2.263294,4.090693,8.404124,9.616942,29.086433,61.045177
9.5508051,2.217788,4.069139,8.370594,9.567827,28.970539,61.408447
9.5533237,2.177073,4.131409,8.483160,9.683604,28.832497,62.212719
9.5558662,2.093247,4.191284,8.586145,9.781127,28.618565,63.461147
9.5583935,2.035767,4.212840,8.557405,9.753028,28.668491,64.208817
9.5609140,2.028582,4.258345,8.521480,9.739828,28.965597,64.527901
9.5634336,2.148333,4.258345,8.528665,9.771743,29.215685,63.229080
9.5659513,2.186653,4.248765,8.610096,9.847193,29.029423,62.767109
9.5684710,2.234553,4.222420,8.552615,9.796391,29.186468,62.111691
9.5709896,2.236948,4.196074,8.598121,9.825409,28.944328,61.937698
9.5735102,2.371069,4.234395,8.533455,9.816920,29.627253,60.753147
9.5760269,2.442920,4.232000,8.418494,9.733895,30.132835,60.004330
9.5785456,2.392625,4.232000,8.466394,9.762905,29.865089,60.517700
9.5810652,2.617756,4.232000,8.404124,9.766871,30.630323,58.260620
9.5835848,2.596201,4.208049,8.394544,9.742500,30.498598,58.327042
9.5861063,2.603386,4.229605,8.425679,9.780555,30.517675,58.387066
9.5886269,2.768643,4.200864,8.442444,9.827894,30.792294,56.612522
9.5911360,2.806963,4.215235,8.404124,9.812061,31.073093,56.339996
9.5936556,2.783013,4.220025,8.466394,9.860710,30.840378,56.596031
9.5961752,2.804568,4.243975,8.413704,9.831955,31.157215,56.541866
9.5986929,2.826123,4.241580,8.444839,9.863736,31.112968,56.324867
9.6012125,2.818938,4.265530,8.442444,9.869955,31.199585,56.540695
9.6037302,2.809358,4.358936,8.475974,9.936546,31.459415,57.197998
9.6062498,2.723137,4.382886,8.526270,9.966064,31.181635,58.146839
9.6087685,2.658472,4.430786,8.684341,10.105302,30.752438,59.036243
9.6112881,2.737507,4.528982,8.744217,10.220907,31.182486,58.849468
9.6138086,2.610571,4.545747,8.794512,10.238278,30.797363,60.131733
9.6163292,2.526746,4.533772,8.935819,10.333847,30.149975,60.868359
9.6188498,2.445315,4.598438,9.074729,10.463074,29.852461,61.997257
9.6213713,2.392625,4.624783,9.132210,10.512399,29.691097,62.645283
9.6238928,2.392625,4.579278,9.199270,10.550877,29.320250,62.413403
9.6264038,2.282454,4.691844,9.299861,10.663508,29.294037,64.058342
9.6289234,2.337539,4.677474,9.242381,10.619061,29.499775,63.446686
9.6314583,2.337539,4.660708,9.347761,10.703594,29.152155,63.364330
9.6339788,2.299219,4.605623,9.266331,10.600144,29.053074,63.470715
9.6364994,2.193838,4.651128,9.359736,10.679447,28.785900,64.747749
9.6390200,2.186653,4.677474,9.359736,10.689475,28.883577,64.944572
9.6415415,2.227368,4.720584,9.402847,10.754470,29.035410,64.740105
9.6440630,2.304009,4.667893,9.393267,10.739234,28.994265,63.729679
9.6465836,2.287244,4.785249,9.400452,10.793451,29.431911,64.453224
9.6491060,2.270479,4.646338,9.347761,10.682892,28.952471,63.957100
9.6516094,2.246528,4.646338,9.422008,10.742885,28.711906,64.195992
9.6541300,2.378254,4.646338,9.666299,10.985531,28.368269,62.894108
9.6566334,2.438130,4.672683,9.616004,10.965672,28.727116,62.445183
9.6591549,2.565066,4.600833,9.699829,11.037840,28.504498,60.859367
9.6616745,2.639312,4.538562,9.608819,10.949608,28.651880,59.820702
9.6641912,2.668052,4.483477,9.683064,10.999172,28.316015,59.243736
9.6667204,2.699187,4.514612,9.592053,10.939599,28.738951,59.125729
9.6692209,2.744693,4.440366,9.589659,10.918413,28.561852,58.278835
9.6716995,2.756668,4.452342,9.608819,10.943124,28.589689,58.236275
9.6742115,2.828518,4.411626,9.704619,11.029170,28.369118,57.334000
9.6767311,2.818938,4.387676,9.592053,10.918132,28.532837,57.280582
9.6792479,2.806963,4.409231,9.611214,10.940557,28.538771,57.518742
9.6817656,2.826123,4.449946,9.498648,10.863393,29.029247,57.580715
9.6842842,2.763853,4.399651,9.577683,10.896230,28.479162,57.863037
9.6868029,2.680027,4.505032,9.599238,10.937241,28.637981,59.251743
9.6893196,2.713557,4.598438,9.675879,11.051320,28.890978,59.454967
9.6918440,2.538721,4.679868,9.855506,11.201663,28.378712,61.521187
9.6943617,2.440525,4.744534,9.910591,11.255513,28.296064,62.779316
9.6968994,2.351909,4.770879,9.992022,11.319596,28.027895,63.757999
9.6994181,2.210603,4.871470,10.097403,11.426965,27.914526,65.592133
9.7019367,2.117197,4.955296,10.221944,11.555328,27.796595,66.864944
9.7044582,2.083667,5.007986,10.142908,11.502181,28.136724,67.409325
9.7069778,1.863325,4.998406,10.315350,11.613031,27.345037,69.555351
9.7095156,1.753154,5.096602,10.377620,11.693754,27.445480,71.017555
9.7120762,1.719624,5.180428,10.322535,11.676843,27.869133,71.636604
9.7145939,1.561553,5.170847,10.372830,11.694944,27.507553,73.196121
9.7171097,1.583108,5.142107,10.391991,11.702178,27.372147,72.887894
9.7196274,1.393901,5.190008,10.157278,11.491277,27.882061,74.966599
9.7221470,1.350791,5.158872,10.164463,11.478455,27.683752,75.327164
9.7246656,1.257385,5.194798,10.085427,11.414148,27.921499,76.393417
9.7271862,1.159189,5.309759,10.109378,11.477665,28.262560,77.684807
9.7297096,1.216670,5.266648,10.109378,11.463742,28.132849,76.992065
9.7322254,1.125659,5.367239,10.202784,11.583227,28.258089,78.155159
9.7347460,1.013093,5.431904,10.118958,11.529322,28.637255,79.435265
9.7372503,1.041834,5.489385,10.154883,11.590531,28.820278,79.253616
9.7397699,1.063389,5.479805,10.286610,11.703564,28.486481,79.017906
9.7422838,1.008303,5.513335,10.339300,11.760726,28.461452,79.636024
9.7447701,0.917293,5.515730,10.310559,11.729124,28.471275,80.557854
9.7472754,0.931663,5.551655,10.360855,11.791361,28.516232,80.473557
9.7497816,0.831072,5.482200,10.403965,11.789304,28.055565,81.379906
9.7523012,0.850232,5.475015,10.389595,11.774650,28.070440,81.172867
9.7548180,0.845442,5.427114,10.449471,11.805074,27.727833,81.145569
9.7573423,0.737666,5.367239,10.403965,11.730042,27.507509,82.174370
9.7598429,0.857417,5.292994,10.396780,11.698033,27.281776,80.798531
9.7623510,0.744851,5.261858,10.456656,11.729604,26.940739,81.942932
9.7648497,0.922083,5.290598,10.487791,11.782803,27.115053,80.113396
9.7673664,0.924478,5.199588,10.329720,11.601442,27.078669,79.918266
9.7698708,0.943638,5.161267,10.262659,11.526114,27.078548,79.639008
9.7724047,1.089734,5.134922,10.183623,11.456924,27.269421,78.018440
9.7749243,1.039438,5.084627,10.039923,11.301943,27.335112,78.446342
9.7774582,1.128054,5.017566,9.963282,11.212291,27.301706,77.329376
9.7799778,1.288521,4.938530,9.987232,11.215800,27.068771,75.376862
9.7824917,1.341211,4.921765,9.821976,11.067693,27.445999,74.756676
9.7850456,1.250200,4.909790,9.759705,10.996403,27.434750,75.714134
9.7875767,1.346001,4.823570,9.733359,10.946087,27.225979,74.408417
9.7900972,1.525627,4.799619,9.651929,10.886855,27.554993,72.366402
9.7926159,1.547183,4.706213,9.498648,10.712914,27.544243,71.801552
9.7951355,1.520837,4.696633,9.479487,10.687937,27.509615,72.057304
9.7976532,1.556763,4.567302,9.398057,10.564433,27.177717,71.178345
9.8001842,1.578318,4.687053,9.223221,10.465532,28.201029,71.389565
9.8026924,1.518442,4.615203,9.120234,10.333656,28.045347,71.788338
9.8052187,1.597478,4.526587,9.093889,10.283032,27.827293,70.561554
9.8077259,1.542393,4.576882,8.978929,10.195488,28.275900,71.376373
9.8102493,1.518442,4.629573,8.856783,10.108473,28.815750,71.841156
9.8127565,1.518442,4.605623,8.871153,10.110132,28.663523,71.752968
9.8152647,1.535208,4.538562,8.825647,10.042283,28.496210,71.311447
9.8177738,1.496887,4.622388,8.727451,9.988770,29.105410,72.056274
9.8202848,1.408272,4.634363,8.729847,9.983525,29.022968,73.097237
9.8228140,1.506467,4.605623,8.684341,9.944797,29.160896,71.887436
9.8253326,1.470542,4.691844,8.638836,9.940089,29.646893,72.597694
9.8278522,1.429827,4.643943,8.679551,9.947122,29.241423,72.886887
9.8303432,1.386716,4.711004,8.796907,10.074826,29.172367,73.597847
9.8328629,1.377136,4.615203,8.820857,10.050080,28.635023,73.385353
9.8353815,1.353186,4.648733,8.844808,10.083276,28.696442,73.770401
9.8378859,1.374741,4.605623,8.854387,10.074813,28.494406,73.380058
9.8404121,1.343606,4.667893,8.830438,10.078251,28.814171,73.942070
9.8429384,1.211880,4.588858,8.871153,10.060995,28.147375,75.206406
9.8454599,1.278940,4.615203,8.796907,10.016055,28.564352,74.511169
9.8480644,1.204695,4.497847,8.943004,10.082621,27.504803,75.005936
9.8505964,1.247805,4.507427,8.897498,10.051835,27.728588,74.526146
9.8531265,1.221460,4.538562,8.902288,10.066839,27.832275,74.936935
9.8556538,1.221460,4.473897,8.916658,10.050597,27.479376,74.729309
9.8581696,1.214275,4.600833,8.921448,10.111101,28.073835,75.215340
9.8606825,1.386716,4.531377,8.990904,10.163302,27.792267,72.984558
9.8631964,1.329236,4.500242,8.945398,10.101445,27.679945,73.544449
9.8657055,1.374741,4.567302,8.919053,10.114329,28.136883,73.248398
9.8682098,1.353186,4.430786,8.861572,9.999522,27.600492,73.017044
9.8707266,1.528023,4.572093,8.873548,10.098452,28.513607,71.520042
9.8732338,1.559158,4.560117,8.737032,9.978045,28.880890,71.123840
9.8757668,1.621428,4.505032,8.638836,9.876934,28.996716,70.205437
9.8783045,1.647774,4.533772,8.509504,9.781713,29.548326,70.026611
9.8808289,1.712439,4.497847,8.473579,9.744979,29.595596,69.156960
9.8833590,1.798660,4.512217,8.231683,9.558027,30.544760,68.266785
9.8858833,1.836980,4.560117,8.174202,9.538697,31.023989,68.058640
9.8884039,1.995051,4.464316,7.903565,9.293906,31.744482,65.920685
9.8909245,2.071692,4.435576,7.802974,9.211550,32.103886,64.964478
9.8934298,2.212998,4.442761,7.640112,9.110807,33.009857,63.521500
9.8959484,2.229763,4.380491,7.398216,8.882237,33.599869,63.022934
9.8984842,2.260899,4.512217,7.429351,8.981483,34.189320,63.386311
9.9010191,2.253713,4.452342,7.388636,8.915969,34.034889,63.152103
9.9035463,2.167493,4.382886,7.192244,8.696901,34.209305,63.685966
9.9060688,2.074087,4.507427,6.974297,8.559179,35.429203,65.290535
9.9085855,1.916016,4.447551,6.804251,8.351626,35.440151,66.693504
9.9111176,1.777105,4.514612,6.615044,8.203574,36.258080,68.513718
9.9136391,1.666934,4.476292,6.497688,8.064478,36.320427,69.575089
9.9161501,1.432222,4.646338,6.397098,8.035084,37.236393,72.868217
9.9186668,1.429827,4.746929,6.363567,8.066767,37.920689,73.237122
9.9211731,1.144819,5.003196,6.346802,8.162382,38.961617,77.111595
9.9236832,0.962798,5.060677,6.574329,8.352200,38.081200,79.228165
9.9261980,0.902922,5.158872,6.909632,8.670193,37.161026,80.072464
9.9287176,0.555645,5.352869,7.103628,8.911985,37.147167,84.073746
9.9312372,0.335303,5.566026,7.515572,9.358253,36.573261,86.552612
9.9337721,0.067061,5.601951,8.016130,9.779811,34.949120,89.314148
9.9362965,-0.102986,5.657036,8.653206,10.338793,33.179012,91.042946
9.9387960,-0.193997,5.743257,9.601634,11.189907,30.900328,91.934608
9.9412909,-0.323328,5.707332,10.257869,11.743170,29.129951,93.242416
9.9438400,-0.356858,5.580396,11.072176,12.404081,26.795198,93.658997
9.9463530,-0.347278,5.482200,11.872112,13.081367,24.829830,93.624641
9.9488907,-0.464634,5.307364,12.585828,13.667006,22.943251,95.003212
9.9514256,-0.483794,5.182823,13.345050,14.324317,21.308704,95.332855
9.9539537,-0.548459,4.864285,14.116245,14.940899,19.125074,96.433060
9.9564667,-0.629890,4.684659,14.631175,15.375763,17.903820,97.657951
9.9589739,-0.639470,4.361331,15.203585,15.829691,16.168407,98.341423
9.9615030,-0.716111,4.016448,15.876585,16.392395,14.411420,100.109299
9.9640360,-0.522114,3.705095,16.240627,16.666082,12.974060,98.021187
9.9665689,-0.390388,3.345842,16.537611,16.877193,11.513070,96.655098
9.9690886,-0.294587,2.993775,16.908838,17.174349,10.087871,95.619812
9.9716063,-0.167651,2.725532,17.141155,17.357300,9.051497,93.519913
9.9741230,0.014370,2.483635,17.189056,17.367565,8.221870,89.668495
9.9766350,0.304167,2.289639,17.347128,17.500223,7.584264,82.432838
9.9791737,0.493374,1.932781,17.256117,17.371029,6.593979,75.680115
9.9816933,0.850232,1.700464,17.062120,17.167715,6.358075,63.434948
9.9842138,1.060994,1.595083,16.980690,17.088411,6.436752,56.369534
9.9867544,1.360371,1.312471,16.769928,16.876127,6.431175,43.973305
9.9892607,1.559158,1.185535,16.415464,16.531906,6.804348,37.248222
9.9917812,1.781895,1.106499,16.037052,16.173637,7.451456,31.838947
9.9943008,1.882485,0.931663,15.680194,15.820248,7.629566,26.331312
9.9968243,2.143543,0.866997,15.450272,15.622335,8.511562,22.021820
9.9993334,2.275269,0.857417,14.892232,15.089420,9.272901,20.648523
10.0018530,2.313589,0.744851,14.513819,14.715925,9.506755,17.845764
10.0043840,2.440525,0.696951,13.958175,14.187056,10.305801,15.937970
10.0069036,2.366279,0.761616,13.452826,13.680565,10.469090,17.841412
10.0094204,2.395020,0.862207,12.961846,13.209428,11.110549,19.798878
10.0119381,2.361489,0.929268,12.525952,12.780440,11.453063,21.480091
10.0144558,2.241738,1.063389,12.140354,12.391303,11.550670,25.377745
10.0169735,2.081272,1.099314,11.843372,12.075002,11.240552,27.842714
10.0194941,2.076482,1.245410,11.486514,11.738945,11.903521,30.954037
10.0220194,1.978286,1.429827,11.299703,11.560333,12.189468,35.857906
10.0245380,1.983076,1.437012,10.935659,11.206527,12.622904,35.928505
10.0270443,1.777105,1.499282,10.528506,10.782179,12.453067,40.153179
10.0295630,1.719624,1.614243,10.327325,10.593230,12.864694,43.189533
10.0320854,1.571133,1.650169,10.006392,10.262525,12.827738,46.405487
10.0346050,1.391506,1.829795,9.869876,10.134047,13.111012,52.748058
10.0371227,1.300496,1.892066,9.592053,9.862996,13.460814,55.497635
10.0396442,1.216670,2.023792,9.328602,9.622828,14.204956,58.986412
10.0421381,1.161584,1.983076,9.089100,9.375159,14.190154,59.640411
10.0446587,1.065784,2.098037,8.902288,9.208061,14.806828,63.069847
10.0471735,0.962798,2.241738,8.547825,8.889189,15.929974,66.757095
10.0496998,0.878972,2.318379,8.454419,8.810487,16.344727,69.236664
10.0522184,0.677791,2.349514,8.152647,8.511478,16.696218,73.908150
10.0547190,0.641865,2.428550,7.941885,8.329669,17.551661,75.195267
10.0572395,0.476609,2.459685,7.747889,8.142910,17.919655,79.033798
10.0597591,0.531694,2.577041,7.505991,7.953851,19.318748,78.342331
10.0622721,0.342488,2.608176,7.266490,7.727985,19.900932,82.519112
10.0647783,0.258662,2.727927,7.096443,7.607102,21.113163,84.583405
10.0673094,0.189207,2.883604,6.830596,7.416739,22.931648,86.245941
10.0698442,0.093406,2.857258,6.773116,7.351717,22.883543,88.127625
10.0723562,0.011975,2.998564,6.607859,7.256400,24.408129,89.771187
10.0748787,-0.098196,3.070415,6.449788,7.144009,25.468102,91.831764
10.0773935,-0.079036,3.204536,6.272556,7.044165,27.068733,91.412842
10.0799131,-0.160466,3.254832,6.217471,7.019731,27.660538,92.822449
10.0824432,-0.215552,3.305127,6.114485,6.953938,28.443913,93.731400
10.0849628,-0.320933,3.307522,6.164781,7.003372,28.326380,95.542122
10.0874729,-0.251477,3.353028,6.068980,6.938195,28.988119,94.289154
10.0899925,-0.323328,3.391348,6.028265,6.924287,29.471897,95.446060
10.0925026,-0.328118,3.355422,6.054610,6.929994,29.110653,95.585045
10.0950451,-0.296982,3.300337,6.124065,6.963089,28.417393,95.141937
10.0975552,-0.193997,3.252437,6.171966,6.979193,27.829840,93.413452
10.1000767,-0.143701,3.156636,6.227051,6.982920,26.905424,92.606506
10.1025925,-0.150886,3.163821,6.447393,7.183412,26.163540,92.730431
10.1051149,-0.143701,3.091970,6.452183,7.156228,25.628447,92.660942
10.1076307,-0.021555,3.005750,6.634204,7.283383,24.374348,90.410881
10.1101408,-0.086221,2.917134,6.718030,7.324550,23.480816,91.692978
10.1126785,0.138911,2.751878,6.935977,7.463237,21.665909,87.110237
10.1152000,0.184417,2.620152,7.067703,7.540002,20.387028,85.973938
10.1177273,0.241897,2.656077,7.156319,7.637156,20.439793,84.796257
10.1202593,0.376018,2.543511,7.283255,7.723771,19.444185,81.590630
10.1227818,0.498164,2.423760,7.403006,7.805593,18.482004,78.385536
10.1252966,0.457449,2.416575,7.520361,7.912328,18.110031,79.280952
10.1278334,0.656235,2.332749,7.656878,8.031199,17.561872,74.287956
10.1303463,0.718506,2.287244,7.798184,8.158395,17.089321,72.560616
