Keuwl Accelerometer Data File
2016-06-30 21-42-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
15.4541321,-0.122146,5.089417,8.653206,10.039674,30.469286,91.374832
15.4566259,-0.122146,5.048701,8.816068,10.160087,29.805727,91.385918
15.4591427,-0.162861,4.993616,8.957374,10.256572,29.152035,91.867973
15.4616499,-0.071851,5.110972,9.158555,10.488390,29.166300,90.805420
15.4641571,-0.148491,5.077442,9.366921,10.655594,28.470654,91.675156
15.4666901,-0.102986,5.091812,9.347761,10.645083,28.582466,91.158691
15.4692163,-0.040715,5.134922,9.556129,10.848441,28.251820,90.454292
15.4717531,-0.016765,5.125342,9.613608,10.894534,28.063726,90.187416
15.4742708,0.023950,5.084627,9.826766,11.064327,27.358492,89.730118
15.4767876,0.019160,5.012776,9.817185,11.022949,27.049582,89.780998
15.4793072,-0.004790,5.084627,9.944121,11.168661,27.081572,90.053978
15.4818220,0.091011,5.060677,9.970467,11.181634,26.914570,88.969711
15.4843273,0.035925,5.070257,10.063872,11.268998,26.739897,89.594040
15.4868374,0.045505,5.087022,10.087823,11.297966,26.761520,89.487480
15.4893541,0.067061,5.051096,10.078242,11.273377,26.621513,89.239365
15.4918604,0.153281,5.120552,10.056687,11.286298,26.994162,88.285393
15.4943790,0.170046,5.094207,10.027947,11.248981,26.943497,88.088158
15.4968967,0.208367,5.060677,9.929751,11.146920,27.025204,87.642250
15.4994278,0.210762,5.108577,9.833951,11.083707,27.471069,87.637520
15.5019369,0.246687,5.077442,9.884246,11.114837,27.216593,87.218475
15.5044518,0.232317,5.089417,9.747730,10.998835,27.594109,87.386429
15.5069914,0.174836,5.089417,9.642349,10.904477,27.839897,88.032494
15.5095053,0.174836,5.053492,9.477093,10.741677,28.082209,88.018517
15.5120201,0.074246,5.096602,9.472302,10.756643,28.285149,89.165390
15.5145340,0.191602,5.048701,9.184900,10.482771,28.813858,87.826630
15.5170498,0.172441,5.101392,9.146580,10.474438,29.163965,88.063980
15.5195656,0.131726,5.063072,9.029224,10.352726,29.289478,88.509666
15.5220709,0.177231,4.976851,8.926238,10.221457,29.157427,87.960495
15.5245752,0.191602,5.019961,8.844808,10.171890,29.595430,87.814201
15.5270910,0.160466,5.137317,8.720266,10.122293,30.515577,88.210922
15.5295944,0.253872,5.067862,8.569380,9.959013,30.631195,87.132195
15.5321112,0.253872,5.003196,8.559800,9.917994,30.338362,87.095192
15.5346355,0.131726,4.960086,8.430470,9.782261,30.479353,88.478745
15.5371361,0.261057,5.053492,8.437654,9.838696,30.951960,87.042801
15.5396700,0.222737,4.931345,8.344249,9.695065,30.608137,87.413849
15.5421648,0.186812,5.003196,8.270002,9.667461,31.190828,87.861656
15.5446806,0.265847,5.003196,8.447234,9.821324,30.673182,86.958420
15.5472002,0.287402,4.969666,8.198153,9.591135,31.266375,86.690193
15.5497160,0.229922,5.046306,8.289163,9.707126,31.358767,87.391273
15.5522366,0.253872,5.017566,8.202942,9.619183,31.485855,87.103493
15.5547533,0.268242,5.084627,8.222102,9.671005,31.768667,86.980133
15.5572605,0.172441,5.012776,8.344249,9.735715,31.010143,88.029778
15.5597668,0.227527,4.921765,8.229287,9.591492,30.909716,87.353172
15.5622730,0.337698,4.955296,8.260423,9.638650,31.017454,86.101387
15.5647993,0.234712,5.027146,8.425679,9.814243,30.849697,87.326866
15.5673189,0.210762,5.108577,8.411309,9.843378,31.293861,87.637520
15.5698318,0.193997,5.051096,8.346643,9.757954,31.199564,87.800529
15.5723591,0.124541,5.043911,8.526270,9.907262,30.615070,88.585579
15.5748882,0.227527,5.046306,8.454419,9.848562,30.857908,87.418411
15.5774155,0.275427,5.122947,8.471185,9.903606,31.200071,86.922546
15.5799294,0.203577,5.065466,8.499925,9.896924,30.812841,87.698570
15.5824690,0.201182,5.154082,8.555010,9.989656,31.086720,87.764679
15.5849876,0.241897,5.019961,8.559800,9.926163,30.418825,87.241219
15.5875158,0.158071,5.024751,8.610096,9.970299,30.279671,88.198151
15.5900316,0.251477,5.031936,8.691526,10.046206,30.099573,87.138954
15.5925503,0.193997,5.027146,8.686736,10.038387,30.077106,87.790062
15.5950575,0.232317,5.036726,8.610096,9.977792,30.353281,87.359131
15.5975752,0.277822,5.046306,8.729847,10.087250,30.067722,86.848785
15.6001072,0.244292,4.979246,8.521480,9.872598,30.328482,87.191200
15.6026211,0.328118,5.019961,8.646021,10.003067,30.192919,86.260323
15.6051130,0.289797,4.936135,8.610096,9.928905,29.868032,86.640060
15.6076326,0.328118,5.075047,8.528665,9.929848,30.807621,86.300797
15.6101522,0.320933,4.952900,8.447234,9.797448,30.436951,86.292595
15.6126623,0.414338,4.976851,8.483160,9.844020,30.485487,85.240921
15.6151743,0.349673,4.945715,8.447234,9.794802,30.410587,85.955795
15.6176977,0.402363,4.950506,8.361013,9.725017,30.712280,85.353371
15.6202164,0.364043,4.938530,8.286768,9.653607,30.861303,85.784073
15.6227303,0.270637,5.019961,8.183782,9.604558,31.562170,86.914047
15.6252470,0.277822,4.940926,8.308323,9.670479,30.779524,86.781715
15.6277647,0.234712,5.055886,8.150251,9.593939,31.840406,87.342041
15.6302834,0.301772,4.976851,8.296348,9.679334,31.005297,86.530106
15.6327972,0.385598,4.996011,8.195757,9.606209,31.441534,85.586594
15.6353130,0.320933,5.058281,8.133487,9.583466,31.929453,86.369621
15.6378288,0.335303,5.010381,8.152647,9.575071,31.630814,86.171387
15.6403427,0.311353,5.098997,8.176597,9.641236,31.995914,86.505768
15.6428518,0.335303,5.019961,8.035291,9.480418,32.051964,86.178665
15.6453915,0.407153,5.022356,8.102351,9.541380,31.877382,85.365273
15.6479168,0.347278,4.976851,8.056846,9.476414,31.766584,86.008446
15.6504374,0.378413,5.010381,7.977810,9.428286,32.203880,85.680893
15.6529703,0.342488,5.115762,8.061636,9.553967,32.456425,86.169899
15.6554813,0.320933,5.031936,8.095166,9.537038,31.917150,86.350670
15.6579885,0.399968,5.101392,8.229287,9.690476,31.873728,85.516968
15.6605034,0.301772,5.060677,8.231683,9.667581,31.627766,86.587448
15.6630230,0.447869,5.084627,8.253238,9.704121,31.735220,84.966209
15.6655388,0.306563,5.130132,8.293953,9.757146,31.784107,86.580231
15.6680536,0.383203,5.051096,8.332273,9.751266,31.297537,85.661545
15.6705542,0.421523,5.077442,8.504715,9.914044,30.924505,85.254250
15.6730595,0.277822,5.094207,8.564590,9.968969,30.781525,86.878357
15.6755724,0.335303,5.194798,8.583751,10.038881,31.234686,86.306915
15.6780844,0.352068,5.134922,8.717872,10.123866,30.557337,86.077744
15.6806011,0.447869,5.151687,8.749006,10.162951,30.585304,85.031410
15.6831264,0.282612,5.199588,8.789722,10.216399,30.643620,86.888870
15.6856470,0.411943,5.230723,8.899893,10.331421,30.521414,85.496986
15.6881638,0.378413,5.218748,8.916658,10.338536,30.405149,85.852722
15.6906891,0.459844,5.249883,9.101074,10.516762,30.073017,84.994171
15.6932058,0.572410,5.242698,9.091495,10.510414,30.117443,83.768997
15.6957340,0.548459,5.225933,9.302257,10.683780,29.461115,84.008766
15.6981955,0.546064,5.137317,9.330997,10.665726,28.971815,83.932602
15.7007122,0.639470,5.242698,9.299861,10.694963,29.592997,83.045784
15.7032204,0.617915,5.211563,9.402847,10.768275,29.167463,83.238228
15.7057266,0.639470,5.266648,9.433982,10.823424,29.351812,83.077103
15.7082338,0.713716,5.319339,9.426797,10.847547,29.654383,82.358047
15.7107439,0.859812,5.259463,9.441168,10.841443,29.443542,80.715469
15.7132645,0.723296,5.281018,9.455538,10.854469,29.411026,82.201210
15.7157850,0.696951,5.307364,9.522598,10.923998,29.341602,82.518860
15.7183170,0.673001,5.376819,9.517808,10.952250,29.654161,82.865562
15.7208300,0.823887,5.403164,9.577683,11.027466,29.711754,81.330193
15.7233372,0.586780,5.381609,9.587264,11.010071,29.451496,83.777374
15.7258501,0.656235,5.475015,9.611214,11.080698,29.844015,83.165131
15.7283669,0.553250,5.455855,9.539363,11.003267,29.893040,84.209732
15.7308836,0.553250,5.295388,9.647140,11.018826,28.894094,84.035515
15.7333994,0.536484,5.355264,9.584868,10.992559,29.314962,84.279259
15.7359133,0.584385,5.384004,9.623189,11.042408,29.369434,83.805313
15.7384310,0.546064,5.424719,9.716595,11.141723,29.297470,84.251839
15.7409277,0.550855,5.386399,9.723780,11.129628,29.110373,84.160797
15.7434464,0.507744,5.304968,9.786050,11.143037,28.571486,84.532814
15.7459469,0.605940,5.384004,9.750125,11.154353,29.060253,83.578697
15.7484617,0.603545,5.381609,9.850716,11.241111,28.799416,83.601044
15.7509956,0.615520,5.369634,9.915381,11.292768,28.594456,83.460739
15.7535191,0.706531,5.352869,9.953702,11.323806,28.477221,82.480934
15.7560282,0.641865,5.369634,9.970467,11.342626,28.474865,83.183426
15.7585421,0.649050,5.316944,9.984837,11.330849,28.211550,83.040222
15.7610722,0.572410,5.288203,10.102193,11.416963,27.768080,83.822197
15.7636070,0.517324,5.235513,10.006392,11.305137,27.733822,84.356888
15.7661228,0.574805,5.300179,9.987232,11.321091,28.093618,83.810455
15.7686367,0.553250,5.321733,10.054293,11.389281,28.019775,84.064827
15.7711487,0.665815,5.360054,10.085427,11.440687,28.171263,82.919098
15.7736492,0.567620,5.331314,10.049502,11.390242,28.080084,83.922668
15.7761545,0.514929,5.266648,10.015972,11.327950,27.848942,84.415840
15.7786579,0.531694,5.295388,9.977652,11.308288,28.075171,84.266319
15.7811918,0.495769,5.269043,9.994417,11.309155,27.902437,84.624817
15.7836981,0.476609,5.204378,9.953702,11.242281,27.701559,84.767532
15.7862225,0.493374,5.266648,9.841136,11.172688,28.258463,84.648209
15.7887344,0.517324,5.254673,9.762100,11.098550,28.407848,84.377335
15.7912521,0.471819,5.319339,9.802815,11.163027,28.579967,84.931198
15.7937670,0.522114,5.252278,9.644744,10.994549,28.690041,84.323036
15.7963057,0.457449,5.254673,9.548944,10.908857,28.914930,85.024628
15.7988224,0.529299,5.216353,9.465117,10.820302,28.983961,84.206070
15.8013391,0.555645,5.247488,9.354947,10.740573,29.425940,83.955605
15.8038445,0.543669,5.206773,9.376502,10.738941,29.175457,84.039017
15.8063478,0.543669,5.252278,9.125025,10.542679,30.056501,84.090294
15.8088446,0.476609,5.204378,9.103470,10.496945,29.859438,84.767532
15.8113632,0.546064,5.223538,8.964559,10.389748,30.364464,84.032021
15.8138924,0.572410,5.285809,9.026829,10.476214,30.497662,83.819420
15.8164120,0.534089,5.206773,8.832832,10.267164,30.649817,84.143318
15.8189402,0.534089,5.216353,8.811277,10.253497,30.757032,84.153999
15.8214359,0.615520,5.182823,8.653206,10.105370,31.096594,83.227188
15.8239450,0.632285,5.185217,8.543036,10.013477,31.443642,83.047676
15.8264742,0.692161,5.199588,8.504715,9.992246,31.665049,82.417458
15.8289976,0.596360,5.204378,8.461604,9.951881,31.760946,83.463097
15.8315020,0.661025,5.029541,8.406519,9.818493,31.108282,82.512611
15.8340158,0.689766,5.024751,8.341853,9.762706,31.299740,82.183655
15.8365164,0.684976,4.962481,8.389753,9.771559,30.841471,82.141075
15.8390093,0.778381,4.926555,8.370594,9.743904,30.788845,81.021652
15.8415003,0.675396,4.861890,8.368198,9.701591,30.394831,82.091301
15.8440027,0.720901,4.749324,8.406519,9.682218,29.744879,81.368942
15.8465118,0.754431,4.612808,8.531060,9.727597,28.717957,80.711433
15.8490458,0.864602,4.586462,8.727451,9.897049,28.136868,79.324356
15.8515482,0.807122,4.469107,8.818462,9.919155,27.247938,79.762718
15.8540602,0.756826,4.418811,8.959768,10.018788,26.581779,80.281044
15.8565788,0.855022,4.306245,9.103470,10.106828,25.746502,78.769753
15.8590975,0.809517,4.272715,9.314231,10.279411,25.027416,79.271797
15.8616343,0.747246,4.267925,9.556129,10.492529,24.390032,80.069077
15.8641710,0.723296,4.088298,9.738150,10.586260,23.090614,79.967133
15.8666878,0.572410,4.035608,9.912986,10.718259,22.351381,81.927032
15.8691425,0.625100,4.002078,10.217154,10.990796,21.625904,81.122475
15.8716516,0.577200,3.894302,10.387200,11.108226,20.757174,81.569199
15.8741589,0.476609,3.853587,10.645863,11.331888,20.038826,82.949501
15.8766642,0.467029,3.743416,10.799144,11.439090,19.255701,82.888519
15.8791924,0.378413,3.664380,11.007510,11.607591,18.503775,84.104080
15.8817186,0.407153,3.757786,11.227852,11.846999,18.605453,83.816170
15.8842344,0.366438,3.664380,11.436219,12.014535,17.849428,84.289406
15.8867559,0.232317,3.688330,11.579920,12.155340,17.700073,86.395874
15.8892622,0.193997,3.712281,11.718831,12.294294,17.599625,87.008553
15.8917923,0.253872,3.702700,11.941567,12.505018,17.265045,86.077705
15.8942776,0.232317,3.719465,12.104429,12.665133,17.112560,86.425964
15.8967981,0.184417,3.808081,12.238550,12.818643,17.302814,87.227463
15.8993139,0.261057,3.860772,12.403807,12.993388,17.326246,86.131668
15.9018278,0.119751,3.882327,12.466077,13.057178,17.305962,88.233261
15.9043245,0.007185,3.913462,12.451707,13.052212,17.447504,89.894806
15.9068165,0.031135,3.946992,12.645703,13.247397,17.334764,89.548042
15.9093761,-0.043110,4.057163,12.585828,13.223672,17.868172,90.608788
15.9118843,-0.150886,4.076324,12.731924,13.369408,17.764669,92.119850
15.9143734,-0.107776,4.088298,12.660074,13.304258,17.902576,91.510086
15.9168682,-0.198787,4.112249,12.681629,13.333185,17.985855,92.767532
15.9193935,-0.196392,4.035608,12.636124,13.266360,17.731609,92.786087
15.9219179,-0.239502,4.157754,12.549903,13.222872,18.358265,93.296806
15.9244452,-0.055085,4.090693,12.542718,13.193050,18.064798,90.771500
15.9269609,-0.016765,4.217629,12.506792,13.198808,18.635635,90.227753
15.9294767,0.014370,4.076324,12.341537,12.997313,18.278130,89.798019
15.9319792,0.071851,4.011658,12.324771,12.961425,18.032536,88.973915
15.9344788,0.105381,3.958967,12.207415,12.833764,17.974272,88.475243
15.9369955,0.114961,3.990103,12.049344,12.693338,18.329227,88.349678
15.9395094,0.107776,4.040398,11.874507,12.543539,18.797522,88.472023
15.9420271,0.261057,3.975733,11.656561,12.318686,18.870789,86.243202
15.9445639,0.311353,4.011658,11.579920,12.259073,19.161013,85.562057
15.9471054,0.241897,3.963758,11.520044,12.185290,19.019831,86.507729
15.9496460,0.378413,3.906277,11.431429,12.086346,18.948032,84.466843
15.9521914,0.433499,3.882327,11.144027,11.808883,19.317728,83.628777
15.9547358,0.550855,3.872747,11.041040,11.713504,19.508703,81.904625
15.9572945,0.622705,3.882327,10.899734,11.587254,19.836311,80.887665
15.9598007,0.658630,3.836822,10.688972,11.375813,20.011709,80.259521
15.9622993,0.778381,3.769761,10.554852,11.234850,20.036564,78.333504
15.9648199,0.828677,3.733836,10.411150,11.091451,20.171547,77.486755
15.9673510,0.890947,3.738626,10.178833,10.880246,20.685518,76.595924
15.9698820,0.974773,3.726650,10.118958,10.827345,20.840530,75.341660
15.9723921,1.082549,3.688330,9.795630,10.522836,21.425608,73.642693
15.9749098,1.120869,3.729046,9.704619,10.456661,21.862505,73.270378
15.9774265,1.386716,3.685935,9.498648,10.282675,22.518995,69.382782
15.9799442,1.518442,3.645220,9.513018,10.300038,22.543238,67.385483
15.9824543,1.595083,3.582949,9.371712,10.159271,22.708811,66.001984
15.9849701,1.688489,3.647615,9.180110,10.021502,23.645966,65.160484
15.9874887,1.733994,3.606899,9.084310,9.926789,23.775709,64.324371
15.9900055,1.707649,3.554209,8.897498,9.732109,23.901762,64.337662
15.9925194,1.817820,3.566184,8.772957,9.642972,24.525408,62.990330
15.9950476,1.877695,3.482358,8.653206,9.514753,24.570347,61.666355
15.9975643,2.019001,3.496729,8.528665,9.436186,25.334454,59.997982
16.0000782,1.980681,3.384163,8.423284,9.291252,24.962774,59.660435
16.0026188,2.038162,3.405718,8.250843,9.155841,25.689531,59.101463
16.0051460,2.054927,3.436853,8.107141,9.042148,26.285995,59.124401
16.0076504,1.959126,3.290757,7.963440,8.836494,25.683874,59.232883
16.0101452,2.119592,3.408113,7.865244,8.830061,27.034245,58.121464
16.0126801,2.234553,3.458408,7.709568,8.740210,28.105648,57.132614
16.0152092,2.253713,3.285967,7.553892,8.540380,27.811005,55.555332
16.0177040,2.174678,3.309917,7.309600,8.313545,28.449203,56.694332
16.0202065,2.153123,3.281177,7.235354,8.231185,28.475946,56.726936
16.0227299,2.186653,3.374583,6.955137,8.033878,30.034292,57.057678
16.0252438,2.145938,3.429668,6.816226,7.926450,30.690796,57.965855
16.0277596,2.129173,3.422483,6.552774,7.693219,31.596413,58.113701
16.0302753,2.066902,3.422483,6.468948,7.604785,31.718464,58.871429
16.0327892,2.100432,3.436853,6.370752,7.537258,32.302902,58.568821
16.0353031,2.131567,3.376978,6.157596,7.339179,32.964970,57.739647
16.0378323,1.975891,3.439248,6.114485,7.288313,32.971241,60.122089
16.0403614,2.045347,3.391348,6.088140,7.262928,33.044357,58.905514
16.0428658,2.150728,3.355422,6.078560,7.268658,33.251698,57.341316
16.0453815,2.059717,3.343447,6.011499,7.180473,33.154278,58.365025
16.0479012,2.177073,3.321892,6.045030,7.233049,33.305862,56.760319
16.0504227,2.169888,3.341052,6.028265,7.225719,33.459183,56.997791
16.0529213,2.229763,3.398533,6.215076,7.426240,33.185013,56.731285
16.0554295,2.196233,3.331472,6.212681,7.383736,32.711670,56.605614
16.0579491,2.229763,3.290757,6.289321,7.440194,32.294102,55.879074
16.0604687,2.138752,3.338657,6.437813,7.560842,31.628332,57.356270
16.0629845,2.148333,3.388953,6.547984,7.679611,31.499445,57.628479
16.0655022,2.033372,3.372188,6.710845,7.780854,30.403612,58.910740
16.0680199,1.939966,3.460803,7.094048,8.128108,29.216713,60.727032
16.0705357,1.755549,3.496729,7.158714,8.158201,28.659336,63.340839
16.0730553,1.750759,3.587739,7.462881,8.463547,28.143675,63.988365
16.0755711,1.602268,3.547024,7.704778,8.632048,26.800962,65.690269
16.0780830,1.528023,3.558999,7.831714,8.737109,26.314583,66.764191
16.0805912,1.413062,3.554209,8.128696,8.983588,25.198460,68.318512
16.0831089,1.298101,3.525469,8.363408,9.168456,24.189711,69.785965
16.0856133,1.281335,3.566184,8.447234,9.258253,24.160791,70.236557
16.0881329,1.173560,3.501519,8.655601,9.410489,23.105736,71.471046
16.0906429,1.111289,3.451223,8.679551,9.406408,22.671867,72.151512
16.0931759,1.044229,3.556604,8.772957,9.523897,22.904919,73.637619
16.0956993,0.979563,3.539839,8.952583,9.676712,22.306311,74.531883
16.0982265,0.852627,3.448828,9.256751,9.915081,20.996365,76.113647
16.1007576,0.874182,3.592530,9.263936,9.974516,21.757587,76.323822
16.1032753,0.756826,3.523074,9.465117,10.127847,20.842239,77.875984
16.1057930,0.699346,3.628455,9.520203,10.212200,21.213564,79.090630
16.1083107,0.651445,3.582949,9.601634,10.269045,20.770641,79.695152
16.1108284,0.560435,3.621270,9.685459,10.355472,20.723547,81.202591
16.1133404,0.543669,3.652405,9.833951,10.504391,20.581142,81.533546
16.1158485,0.455054,3.741021,9.903406,10.596214,20.833578,83.064674
16.1183605,0.498164,3.810476,9.874666,10.596081,21.264387,82.551659
16.1208820,0.493374,3.935017,10.039923,10.794806,21.554300,82.853523
16.1234035,0.526904,3.961362,10.037527,10.803794,21.709030,82.423508
16.1259174,0.440684,3.975733,10.118958,10.880898,21.569170,83.674965
16.1284332,0.483794,4.045188,10.171648,10.957191,21.827417,83.179970
16.1309452,0.603545,4.102669,10.176438,10.988906,22.170542,81.631226
16.1334534,0.534089,4.143384,9.977652,10.816950,22.719158,82.654976
16.1359749,0.555645,4.188890,9.936936,10.798067,23.037132,82.443985
16.1385002,0.457449,4.112249,9.874666,10.706488,22.734318,83.652481
16.1410160,0.502954,4.205655,9.704619,10.588679,23.579062,83.180389
16.1435261,0.543669,4.200864,9.592053,10.485721,23.826500,82.625854
16.1460400,0.519719,4.265530,9.414823,10.349093,24.532713,83.053230
16.1485558,0.421523,4.272715,9.376502,10.312738,24.602827,84.365730
16.1510639,0.433499,4.315825,9.165740,10.140269,25.325115,84.264221
16.1535797,0.376018,4.382886,8.878338,9.908379,26.357222,85.096466
16.1560917,0.349673,4.344565,8.753797,9.778879,26.469238,85.398460
16.1585770,0.328118,4.423601,8.583751,9.662127,27.328194,85.757889
16.1610889,0.304167,4.502637,8.401729,9.537048,28.241991,86.135361
16.1635876,0.253872,4.445157,8.284373,9.405037,28.255621,86.731270
16.1661167,0.263452,4.476292,8.037686,9.203857,29.156122,86.631744
16.1686440,0.215552,4.430786,7.862849,9.027886,29.430626,87.214836
16.1711731,0.198787,4.536167,7.759863,8.990651,30.333136,87.490753
16.1736946,0.249082,4.457131,7.606582,8.819759,30.407457,86.801414
16.1762104,0.172441,4.500242,7.405401,8.667288,31.305595,87.805603
16.1787262,0.217947,4.550537,7.331155,8.631380,31.857796,87.257927
16.1812325,0.172441,4.555327,7.252120,8.565861,32.152939,87.832108
16.1837425,0.323328,4.562512,7.146739,8.485101,32.619484,85.946449
16.1862583,0.359253,4.550537,7.098838,8.439784,32.741833,85.486008
16.1887970,0.354463,4.629573,7.026988,8.422420,33.454967,85.621696
16.1913223,0.397573,4.562512,6.907237,8.287611,33.546127,85.019875
16.1938267,0.538879,4.694239,6.818621,8.295774,34.720619,83.451347
16.1963444,0.548459,4.646338,6.782696,8.239796,34.597305,83.267891
16.1989002,0.586780,4.624783,6.916817,8.341180,33.979538,82.769104
16.2014294,0.608335,4.636758,6.830596,8.278082,34.397076,82.525581
16.2039661,0.701741,4.617598,6.737190,8.197828,34.731976,81.358826
16.2064819,0.747246,4.672683,6.794671,8.280090,34.854755,80.914307
16.2089901,0.687371,4.742139,6.804251,8.322150,35.154015,81.752449
16.2115097,0.752036,4.670288,6.799461,8.283104,34.826694,80.852432
16.2140236,0.732876,4.713398,6.813831,8.317543,34.994015,81.161972
16.2165279,0.682581,4.596043,6.861731,8.286910,34.104076,81.552475
16.2190533,0.615520,4.617598,6.825806,8.263940,34.312553,82.407303
16.2215843,0.677791,4.634363,6.859336,8.305854,34.325886,81.679298
16.2241020,0.673001,4.608018,6.919212,8.340399,33.942120,81.690704
16.2266254,0.658630,4.596043,6.983877,8.386414,33.616600,81.844818
16.2291412,0.675396,4.495452,7.084468,8.417538,32.687160,81.455803
16.2316742,0.665815,4.572093,7.146739,8.510182,32.882389,81.714485
16.2342014,0.689766,4.605623,7.187454,8.564288,32.940529,81.482346
16.2367153,0.663420,4.538562,7.371871,8.682347,31.889965,81.683739
16.2392254,0.670605,4.495452,7.494017,8.764649,31.237221,81.515511
16.2417355,0.764011,4.564908,7.501202,8.814199,31.675463,80.498688
16.2442532,0.675396,4.562512,7.549102,8.846560,31.423439,81.579575
16.2467670,0.787961,4.505032,7.541917,8.820244,31.232643,80.078926
16.2492752,0.658630,4.497847,7.676038,8.921097,30.634365,81.669250
16.2517853,0.665815,4.469107,7.654483,8.888607,30.553301,81.526299
16.2542591,0.615520,4.500242,7.822134,9.045265,30.142794,82.211700
16.2567806,0.613125,4.464316,7.898775,9.093772,29.704607,82.179970
16.2592888,0.692161,4.509822,7.944280,9.161286,29.869993,81.274414
16.2618065,0.747246,4.540957,7.927515,9.166470,30.135740,80.655327
16.2643204,0.716111,4.490662,7.984995,9.189070,29.661215,80.939522
16.2668209,0.704136,4.509822,8.092772,9.291246,29.423744,81.125839
16.2693157,0.747246,4.531377,8.145462,9.350952,29.415186,80.635925
16.2718296,0.706531,4.505032,8.217313,9.397804,29.027550,81.086823
16.2743473,0.701741,4.531377,8.253238,9.441491,29.055986,81.196960
16.2768669,0.680186,4.557723,8.277188,9.473507,29.106203,81.511932
16.2793903,0.737666,4.526587,8.284373,9.469160,28.969292,80.744270
16.2819138,0.687371,4.593647,8.296348,9.508073,29.242695,81.489685
16.2844296,0.620310,4.581673,8.291558,9.493495,29.144569,82.289642
16.2869740,0.684976,4.653523,8.291558,9.532806,29.565531,81.626472
16.2894821,0.653840,4.677474,8.384964,9.623611,29.391012,82.042473
16.2919865,0.514929,4.754114,8.303533,9.582036,29.937206,83.818260
16.2945423,0.531694,4.718189,8.327483,9.585979,29.690346,83.570442
16.2970657,0.507744,4.727769,8.418494,9.668539,29.458740,83.870148
16.2995720,0.488584,4.660708,8.638836,9.828041,28.478182,84.015518
16.3020802,0.459844,4.708609,8.629255,9.841063,28.733866,84.422173
16.3045864,0.452659,4.646338,8.705896,9.878562,28.201405,84.435654
16.3071022,0.476609,4.703819,8.746612,9.942650,28.393049,84.214317
16.3096371,0.447869,4.730164,8.902288,10.090876,28.089680,84.591156
16.3121548,0.490979,4.715794,9.002879,10.175048,27.773123,84.056137
16.3146725,0.517324,4.682263,9.062755,10.213948,27.465088,83.695190
16.3171883,0.593965,4.725374,9.053174,10.229463,27.747276,82.835670
16.3197041,0.589175,4.828360,9.146580,10.359542,28.004156,83.042946
16.3222198,0.615520,4.816384,9.081915,10.298428,28.130749,82.717239
16.3247356,0.656235,4.955296,9.309442,10.566518,28.232882,82.456154
16.3272533,0.790356,4.933741,9.172925,10.445526,28.577869,80.898872
16.3297749,0.694556,4.869075,9.196876,10.429420,28.137259,81.881737
16.3323135,0.701741,4.976851,9.407638,10.666074,28.113598,81.974152
16.3348160,0.708926,5.017566,9.357342,10.641353,28.437437,81.957977
16.3373280,0.728086,5.084627,9.275911,10.603116,28.975277,81.851006
16.3398476,0.692161,5.139712,9.347761,10.690013,29.021383,82.330170
16.3423653,0.771196,5.161267,9.357342,10.714162,29.148293,81.501740
16.3448925,0.761616,5.237908,9.417217,10.802765,29.338362,81.726906
16.3474140,0.773591,5.190008,9.309442,10.686455,29.408140,81.522255
16.3499298,0.756826,5.230723,9.345366,10.736346,29.489960,81.767082
16.3524494,0.766406,5.192402,9.307046,10.685014,29.420588,81.603683
16.3549671,0.833467,5.204378,9.232800,10.631313,29.720587,80.901497
16.3574867,0.799937,5.249883,9.239985,10.657322,29.887186,81.336349
16.3600044,0.919688,5.225933,9.292676,10.700936,29.726944,80.018990
16.3625202,0.886157,5.288203,9.359736,10.786799,29.807219,80.487190
16.3650379,0.934058,5.209167,9.307046,10.706492,29.623770,79.834305
16.3675556,0.993933,5.316944,9.239985,10.706779,30.344521,79.411514
16.3700771,1.010698,5.312153,9.266331,10.728717,30.266068,79.227570
16.3725872,1.008303,5.331314,9.254355,10.727659,30.383078,79.290237
16.3751087,1.056204,5.309759,9.216036,10.688519,30.431314,78.749718
16.3776264,1.094524,5.257068,9.177715,10.633212,30.331518,78.239006
16.3801346,0.984353,5.316944,9.218431,10.687296,30.394791,79.511299
16.3826542,1.044229,5.367239,9.127419,10.639899,30.924160,78.990303
16.3851910,0.965193,5.367239,9.163345,10.663290,30.757927,79.805435
16.3877201,0.979563,5.324129,9.062755,10.556486,30.851301,79.574989
16.3902359,0.981958,5.235513,9.148975,10.586718,30.209225,79.377182
16.3927441,0.969983,5.259463,9.048384,10.510759,30.585739,79.550575
16.3952599,0.857417,5.367239,9.098680,10.598509,30.852900,80.923683
16.3977757,0.890947,5.352869,9.105865,10.600178,30.792221,80.550148
16.4002895,0.845442,5.271438,9.146580,10.590692,30.271854,80.888405
16.4028072,0.756826,5.288203,9.153765,10.598552,30.267599,81.855370
16.4053230,0.725691,5.278623,9.153765,10.591596,30.203062,82.172195
16.4078388,0.840652,5.247488,9.247170,10.665504,29.886213,80.898506
16.4103642,0.787961,5.209167,9.237591,10.634350,29.697178,81.398399
16.4128819,0.924478,5.252278,9.410032,10.816181,29.541845,80.017357
16.4154053,0.790356,5.237908,9.410032,10.798567,29.376522,81.419281
16.4179268,0.761616,5.249883,9.510623,10.890055,29.151930,81.745514
16.4204483,0.819097,5.319339,9.752520,11.139028,28.892590,81.246086
16.4229622,0.850232,5.194798,9.620794,10.966700,28.684811,80.704819
